review_scores_rating,price,property_type,neighbourhood_cleansed,host_is_superhost,availability_30,availability_60,availability_90,instant_bookable,calculated_host_listings_count,reviews_per_month
98.0,109.0,Entire guest suite,Bayview,t,0,0,0,f,1,1.86
100.0,150.0,Entire condominium,Pacific Heights,f,0,17,47,f,8,0.06
82.0,101.0,Room in hotel,South of Market,f,0,0,0,t,7,18.25
98.0,188.0,Entire house,Ocean View,t,9,39,69,t,2,1.38
80.0,100.0,Entire condominium,Pacific Heights,f,11,36,64,t,1,0.73
84.0,119.0,Room in hotel,South of Market,f,0,0,0,t,7,14.05
84.0,110.0,Room in hotel,Downtown/Civic Center,f,0,0,0,t,7,3.4
86.0,128.0,Room in hotel,Downtown/Civic Center,f,0,0,0,t,7,2.14
88.0,191.0,Room in hotel,South of Market,f,0,0,0,t,7,0.29
82.0,137.0,Room in hotel,Downtown/Civic Center,f,0,0,0,t,7,0.52
85.0,133.0,Room in hotel,South of Market,f,0,0,0,t,7,0.82
100.0,80.0,Private room in apartment,Marina,t,30,60,89,t,1,0.17
97.0,143.0,Entire guest suite,Outer Sunset,t,15,45,74,t,1,5.31
100.0,51.0,Private room in house,South of Market,t,30,60,90,f,2,0.11
98.0,350.0,Entire house,Potrero Hill,t,26,56,86,f,1,1.16
99.0,125.0,Entire guest suite,Excelsior,t,0,0,0,f,1,1.08
100.0,38.0,Entire condominium,Downtown/Civic Center,f,2,2,2,f,1,0.06
98.0,165.0,Private room in house,Nob Hill,t,27,46,76,f,2,1.16
100.0,650.0,Entire house,Potrero Hill,f,0,0,0,f,3,0.06
100.0,81.0,Private room in house,Noe Valley,t,0,0,0,t,4,0.47
93.0,168.0,Entire house,Parkside,f,28,58,88,f,1,4.53
100.0,125.0,Private room in house,Lakeshore,f,30,60,90,t,1,0.18
100.0,500.0,Entire condominium,Western Addition,t,0,0,0,f,3,0.11
97.0,175.0,Private room in house,Outer Mission,t,0,0,4,f,1,1.33
96.0,93.0,Entire condominium,Noe Valley,t,0,0,0,f,1,0.47
100.0,49.0,Private room in condominium,Nob Hill,t,9,9,9,f,5,0.17
100.0,81.0,Entire house,Bayview,t,0,0,0,f,3,0.31
100.0,330.0,Entire apartment,Mission,f,0,0,0,f,1,0.24
100.0,120.0,Private room in house,West of Twin Peaks,f,30,60,89,f,1,0.06
92.0,393.0,Entire house,Visitacion Valley,f,17,47,77,t,1,3.88
100.0,310.0,Entire condominium,Castro/Upper Market,f,0,0,0,f,2,0.31
100.0,40.0,Private room in house,South of Market,t,30,60,90,f,2,0.25
84.0,50.0,Private room in house,Bayview,f,30,60,90,f,5,2.95
90.0,217.0,Entire serviced apartment,Downtown/Civic Center,f,0,0,0,t,80,0.12
100.0,83.0,Entire serviced apartment,South of Market,f,27,57,87,t,80,0.24
100.0,148.0,Entire condominium,Western Addition,f,0,8,37,f,1,0.16
99.0,139.0,Entire guest suite,West of Twin Peaks,t,0,1,19,f,1,1.78
94.0,296.0,Entire condominium,North Beach,f,0,0,0,f,1,0.37
97.0,341.0,Entire house,Inner Richmond,f,0,0,0,t,1,0.39
99.0,215.0,Entire guest suite,Outer Mission,t,30,60,90,t,1,2.19
96.0,520.0,Entire condominium,Noe Valley,f,0,0,0,f,1,0.55
100.0,232.0,Private room in condominium,Mission,f,0,0,0,t,1,0.2
100.0,68.0,Private room in house,Visitacion Valley,t,0,0,0,t,6,2.1
80.0,220.0,Entire house,Visitacion Valley,f,30,60,90,t,1,0.07
100.0,100.0,Entire apartment,Nob Hill,f,23,25,55,t,11,1.0
100.0,853.0,Entire house,Outer Sunset,t,0,0,0,t,1,0.33
100.0,90.0,Entire apartment,Downtown/Civic Center,f,0,0,0,t,1,0.06
100.0,249.0,Entire condominium,Financial District,t,27,57,87,t,2,0.27
94.0,100.0,Entire house,Parkside,f,0,0,0,f,1,2.42
100.0,93.0,Entire apartment,Mission,f,29,59,89,f,146,0.08
98.0,118.0,Entire house,Parkside,t,8,27,57,t,1,7.07
96.0,152.0,Entire guest suite,Bernal Heights,t,0,0,0,f,1,1.95
95.0,63.0,Entire guest suite,Outer Sunset,t,0,7,37,t,1,0.23
90.0,55.0,Private room in condominium,South of Market,f,20,50,80,t,3,0.49
95.0,187.0,Entire condominium,Haight Ashbury,f,8,10,40,f,1,0.26
100.0,679.0,Entire house,Potrero Hill,f,22,24,33,f,3,0.18
96.0,111.0,Entire apartment,Mission,f,27,27,32,f,1,0.28
100.0,43.0,Private room in apartment,Outer Sunset,f,30,60,90,f,11,0.11
96.0,230.0,Entire condominium,Western Addition,t,16,46,76,t,1,3.7
100.0,145.0,Entire guest suite,Lakeshore,t,0,0,0,f,1,1.28
100.0,50.0,Private room in house,Bayview,t,0,0,0,f,3,0.83
89.0,99.0,Private room,Outer Sunset,f,1,1,1,f,8,0.7
93.0,124.0,Private room,Outer Sunset,f,29,59,89,f,8,0.37
96.0,75.0,Private room,Outer Sunset,f,29,59,89,f,8,0.67
92.0,480.0,Entire house,Inner Sunset,f,0,18,48,f,1,0.29
97.0,110.0,Private room in house,Ocean View,t,0,0,0,f,5,2.0
97.0,79.0,Private room in house,Ocean View,t,10,10,10,f,5,1.84
100.0,96.0,Entire apartment,Presidio Heights,f,0,0,0,t,2,0.06
100.0,350.0,Entire house,Bernal Heights,f,0,0,0,f,1,0.17
99.0,204.0,Entire apartment,Mission,t,15,37,37,t,2,1.51
90.0,1436.0,Entire house,Castro/Upper Market,f,30,60,89,f,1,1.25
99.0,79.0,Private room in house,Ocean View,t,0,0,0,f,5,1.74
99.0,79.0,Private room in house,Ocean View,t,10,10,10,f,5,1.79
99.0,143.0,Entire apartment,Visitacion Valley,t,12,12,12,f,6,4.94
100.0,90.0,Entire house,Haight Ashbury,f,1,1,1,t,18,0.08
99.0,99.0,Entire guest suite,Parkside,t,0,0,6,f,1,9.41
99.0,113.0,Entire house,Excelsior,t,14,44,74,f,1,3.37
98.0,79.0,Private room in house,Bernal Heights,t,0,0,0,f,3,2.15
100.0,100.0,Private room in house,Pacific Heights,t,30,60,89,f,3,0.97
100.0,109.0,Private room in apartment,Ocean View,t,9,39,69,t,2,0.21
100.0,160.0,Entire apartment,Haight Ashbury,t,0,8,37,t,1,0.47
98.0,185.0,Entire guest suite,Twin Peaks,t,0,0,0,f,1,1.19
80.0,29.0,Shared room in house,Western Addition,f,29,59,89,f,2,0.27
100.0,58.0,Private room in house,Visitacion Valley,t,0,0,0,t,6,1.43
95.0,54.0,Room in boutique hotel,South of Market,f,30,60,90,t,13,0.61
100.0,220.0,Private room in house,Castro/Upper Market,f,9,39,69,f,3,0.07
93.0,5763.0,Private room in house,Outer Mission,f,24,54,84,f,2,1.08
97.0,84.0,Private room in house,Outer Sunset,t,20,20,20,f,1,2.11
100.0,299.0,Entire guest suite,Marina,t,21,51,81,t,1,3.44
90.0,45.0,Private room in apartment,Western Addition,f,30,60,90,f,14,0.12
100.0,215.0,Entire guest suite,Outer Mission,t,0,0,0,t,1,1.01
95.0,36.0,Shared room in hostel,Haight Ashbury,f,0,0,0,t,43,1.82
100.0,9999.0,Entire apartment,Downtown/Civic Center,t,0,0,0,t,79,0.13
100.0,9999.0,Entire apartment,Downtown/Civic Center,t,0,0,0,t,79,0.1
100.0,9999.0,Entire apartment,Financial District,t,0,0,0,t,79,0.1
100.0,9999.0,Entire apartment,Chinatown,t,0,0,0,t,79,0.1
100.0,9999.0,Entire apartment,Financial District,t,0,0,0,t,79,0.13
100.0,9999.0,Entire apartment,Chinatown,t,0,0,0,t,79,0.1
100.0,9999.0,Entire apartment,Chinatown,t,0,0,0,t,79,0.1
100.0,9999.0,Entire apartment,Financial District,t,0,0,0,t,79,0.27
100.0,9999.0,Entire apartment,Financial District,t,0,0,0,t,79,0.13
100.0,188.0,Entire apartment,Marina,t,0,19,35,t,1,4.08
97.0,250.0,Entire guest suite,Potrero Hill,t,17,47,77,f,1,4.03
99.0,59.0,Private room in house,Crocker Amazon,t,0,0,0,f,2,2.09
90.0,90.0,Entire apartment,Mission,f,29,59,89,f,146,0.11
100.0,46.0,Private room in house,Crocker Amazon,t,30,60,90,f,2,0.13
100.0,73.0,Entire apartment,Nob Hill,f,3,3,27,f,1,0.58
100.0,45.0,Shared room in house,Downtown/Civic Center,f,9,39,69,f,8,0.05
94.0,34.0,Shared room in hostel,Haight Ashbury,f,0,0,0,t,43,1.17
100.0,34.0,Shared room in hostel,Haight Ashbury,f,0,0,0,t,43,0.81
92.0,40.0,Shared room in hostel,Haight Ashbury,f,0,0,0,t,43,0.65
97.0,34.0,Shared room in hostel,Haight Ashbury,f,0,0,0,t,43,0.8
98.0,34.0,Shared room in hostel,Haight Ashbury,f,0,0,0,t,43,1.28
100.0,40.0,Shared room in hostel,Haight Ashbury,f,0,0,0,t,43,0.38
91.0,35.0,Shared room in hostel,Haight Ashbury,f,0,0,0,t,43,0.49
95.0,201.0,Entire guest suite,Outer Mission,t,30,60,90,f,3,1.04
99.0,98.0,Private room in guest suite,Outer Sunset,t,0,0,0,f,2,2.27
100.0,183.0,Private room in house,Bernal Heights,t,0,0,0,f,3,0.47
100.0,509.0,Entire apartment,Mission,t,0,0,0,t,10,0.49
100.0,499.0,Entire house,Bernal Heights,t,0,0,0,f,2,1.41
70.0,125.0,Entire apartment,Potrero Hill,f,30,60,90,t,1,0.15
100.0,95.0,Entire condominium,Bayview,t,0,0,0,t,1,0.23
100.0,200.0,Entire guest suite,Outer Mission,t,0,0,0,f,1,0.39
100.0,179.0,Room in boutique hotel,Downtown/Civic Center,t,0,8,32,f,34,0.25
100.0,50.0,Private room in house,West of Twin Peaks,f,30,60,90,f,1,0.13
60.0,130.0,Entire apartment,Chinatown,f,28,58,88,f,106,0.06
100.0,235.0,Room in hotel,Downtown/Civic Center,t,0,0,0,f,34,0.27
100.0,235.0,Room in hotel,Downtown/Civic Center,t,0,0,0,f,34,0.14
97.0,60.0,Private room in house,Western Addition,t,0,0,0,f,2,1.76
100.0,500.0,Entire house,Mission,t,23,23,23,t,1,0.52
100.0,176.0,Entire house,Outer Sunset,t,0,2,2,f,7,0.8
98.0,177.0,Entire condominium,Mission,t,19,46,75,t,3,2.99
100.0,179.0,Entire guest suite,Noe Valley,t,2,2,2,f,1,2.97
100.0,3150.0,Entire house,Inner Sunset,t,0,5,29,t,4,0.32
95.0,224.0,Entire house,Outer Sunset,f,11,36,66,t,1,2.9
100.0,150.0,Entire guest suite,Visitacion Valley,f,0,0,0,f,1,0.17
100.0,45.0,Private room in house,Ocean View,t,30,58,84,t,7,0.35
100.0,40.0,Private room in house,Ocean View,t,0,0,0,t,7,0.21
98.0,290.0,Entire house,Outer Sunset,t,0,0,0,f,1,1.18
100.0,50.0,Private room in house,Ocean View,t,0,0,0,t,7,0.19
100.0,60.0,Private room in house,Ocean View,t,30,59,84,t,7,0.07
100.0,400.0,Entire house,Inner Richmond,f,7,7,16,f,1,0.17
80.0,220.0,Entire condominium,Financial District,f,23,53,83,f,1,0.12
100.0,110.0,Entire guest suite,Bernal Heights,t,3,32,62,t,2,0.24
88.0,46.0,Room in boutique hotel,South of Market,f,29,59,89,t,13,0.78
98.0,110.0,Private room in apartment,Castro/Upper Market,f,0,0,0,f,2,0.45
95.0,160.0,Private room in house,Visitacion Valley,f,30,60,90,t,1,2.1
100.0,140.0,Entire condominium,Haight Ashbury,f,14,44,74,f,1,0.25
100.0,65.0,Private room in house,Excelsior,t,0,0,10,f,2,0.12
100.0,140.0,Private room in apartment,Castro/Upper Market,t,0,0,0,t,1,0.61
100.0,235.0,Room in hotel,Downtown/Civic Center,t,0,0,0,f,34,0.2
100.0,235.0,Room in hotel,Downtown/Civic Center,t,0,0,0,f,34,0.6
100.0,200.0,Entire apartment,Nob Hill,t,0,0,0,t,1,2.91
97.0,247.0,Private room in apartment,Crocker Amazon,t,29,59,89,f,1,8.84
92.0,38.0,Shared room in hostel,Downtown/Civic Center,f,30,60,90,t,8,6.67
96.0,36.0,Shared room in hostel,Nob Hill,f,28,58,88,t,8,6.0
94.0,36.0,Shared room in hostel,Downtown/Civic Center,f,20,50,80,t,8,4.71
89.0,38.0,Shared room in hostel,Downtown/Civic Center,f,23,53,83,t,8,2.87
91.0,83.0,Room in hostel,Downtown/Civic Center,f,30,60,90,t,8,4.01
90.0,133.0,Room in hostel,Downtown/Civic Center,f,28,58,88,t,8,0.38
86.0,195.0,Room in hostel,Downtown/Civic Center,f,29,59,89,t,8,1.0
93.0,225.0,Entire condominium,Mission,f,0,0,0,f,1,0.2
97.0,131.0,Entire guest suite,Outer Richmond,t,27,57,84,f,1,2.86
100.0,88.0,Entire apartment,Mission,t,0,0,0,f,9,0.3
98.0,104.0,Entire guest suite,Twin Peaks,t,23,53,83,t,1,6.25
100.0,70.0,Private room in house,Potrero Hill,t,0,0,0,f,3,2.47
97.0,105.0,Entire guest suite,Bayview,f,0,0,0,f,1,0.52
100.0,99.0,Entire apartment,Potrero Hill,t,0,0,0,f,1,0.15
100.0,49.0,Private room in condominium,Nob Hill,t,4,34,64,f,5,0.06
100.0,164.0,Entire apartment,South of Market,f,0,0,0,t,175,0.06
84.0,118.0,Room in boutique hotel,Financial District,f,0,0,0,t,3,14.44
67.0,118.0,Room in boutique hotel,Chinatown,f,0,0,0,t,3,0.38
95.0,138.0,Room in boutique hotel,Chinatown,f,0,0,0,t,3,0.4
90.0,137.0,Entire serviced apartment,Inner Richmond,f,5,5,5,t,80,0.12
100.0,35.0,Private room in house,Ocean View,f,0,0,0,t,1,0.06
100.0,139.0,Private room in house,Ocean View,t,29,59,89,f,3,1.49
100.0,62.0,Private room in house,Nob Hill,f,30,60,90,f,55,0.06
100.0,60.0,Private room in house,Nob Hill,f,30,60,90,f,55,0.19
100.0,33.0,Shared room in house,Nob Hill,f,9,39,69,f,55,0.06
80.0,67.0,Private room in house,Mission,f,30,60,90,f,55,0.14
60.0,60.0,Private room in house,Mission,f,30,60,90,f,55,0.06
100.0,69.0,Private room in apartment,Twin Peaks,f,0,0,0,t,1,0.06
98.0,99.0,Private room in house,Western Addition,t,0,0,0,f,2,1.13
87.0,44.0,Room in boutique hotel,South of Market,f,30,60,90,t,13,0.96
96.0,135.0,Private room in house,Western Addition,f,30,60,90,t,39,1.25
98.0,130.0,Private room in house,Western Addition,f,29,59,89,t,39,0.57
100.0,65.0,Private room in house,Inner Sunset,t,30,60,90,f,3,0.14
100.0,110.0,Entire apartment,Downtown/Civic Center,f,29,59,89,t,146,0.06
100.0,290.0,Entire house,Bernal Heights,f,0,0,0,t,1,0.08
100.0,199.0,Private room in apartment,Haight Ashbury,f,0,0,0,f,1,0.23
96.0,52.0,Private room in house,Excelsior,t,0,0,0,f,1,1.62
100.0,94.0,Private room in house,Outer Sunset,t,0,2,2,t,7,0.06
100.0,85.0,Private room in house,Outer Sunset,t,0,2,2,t,7,0.12
98.0,46.0,Private room in house,Outer Sunset,t,22,52,82,t,3,5.33
98.0,43.0,Private room in house,Outer Sunset,t,23,53,83,t,3,7.07
89.0,139.0,Room in boutique hotel,Western Addition,f,30,60,90,t,11,2.65
92.0,159.0,Room in boutique hotel,Nob Hill,f,30,60,90,t,11,0.9
100.0,223.0,Room in boutique hotel,Nob Hill,f,30,60,90,t,11,0.26
100.0,115.0,Private room in house,Western Addition,t,0,0,0,f,2,0.68
100.0,111.0,Entire condominium,Mission,f,0,0,0,f,1,0.34
95.0,90.0,Private room in townhouse,Outer Richmond,t,0,0,0,t,4,2.49
100.0,198.0,Entire apartment,South of Market,f,0,0,0,t,175,0.07
100.0,99.0,Entire serviced apartment,Downtown/Civic Center,t,0,2,10,t,55,0.21
100.0,99.0,Entire serviced apartment,Downtown/Civic Center,t,0,0,0,t,55,0.13
100.0,200.0,Entire loft,Mission,f,0,0,0,f,1,0.13
100.0,423.0,Entire house,Western Addition,t,0,0,0,f,3,0.8
95.0,120.0,Private room in house,Pacific Heights,f,29,59,89,t,39,1.58
97.0,150.0,Private room in house,Pacific Heights,f,30,60,90,t,39,1.41
90.0,170.0,Entire condominium,Mission,f,0,0,0,t,1,0.23
100.0,32.0,Private room in apartment,Inner Sunset,f,0,0,0,t,4,0.06
99.0,249.0,Entire guest suite,Noe Valley,t,0,0,0,f,2,1.61
100.0,169.0,Entire apartment,South of Market,f,0,28,58,t,13,0.15
97.0,137.0,Private room in house,Haight Ashbury,t,21,50,80,t,1,4.92
100.0,875.0,Entire house,Marina,t,8,38,68,f,1,0.78
85.0,70.0,Private room in house,Excelsior,f,30,60,89,f,1,0.24
98.0,215.0,Private room in condominium,North Beach,t,0,0,0,f,2,1.21
100.0,62.0,Private room in house,Nob Hill,f,30,60,90,f,55,0.12
100.0,33.0,Shared room in house,Nob Hill,f,1,1,1,f,55,0.06
94.0,170.0,Entire guest suite,Outer Sunset,f,19,48,78,f,1,2.78
100.0,190.0,Entire apartment,Noe Valley,t,0,0,9,f,1,0.39
20.0,80.0,Private room in house,Bernal Heights,f,0,0,0,f,2,0.07
75.0,81.0,Room in boutique hotel,South of Market,f,0,0,0,f,13,0.48
98.0,140.0,Entire guest suite,Inner Sunset,t,20,34,64,f,1,1.64
100.0,59.0,Private room in townhouse,Western Addition,f,0,0,0,f,1,0.17
92.0,1100.0,Entire house,Potrero Hill,f,8,15,45,t,1,0.4
100.0,126.0,Entire apartment,South of Market,f,30,60,90,t,175,0.14
98.0,70.0,Private room in apartment,Mission,t,22,52,82,f,4,2.02
100.0,199.0,Room in boutique hotel,Downtown/Civic Center,f,0,0,0,t,2,0.51
90.0,199.0,Room in boutique hotel,Nob Hill,f,0,0,0,t,2,0.52
93.0,192.0,Room in hotel,South of Market,f,0,0,0,t,2,2.06
93.0,192.0,Room in hotel,South of Market,f,0,0,0,t,2,0.67
100.0,406.0,Entire house,Potrero Hill,f,0,0,0,t,1,0.16
84.0,45.0,Private room in house,Bayview,f,0,0,0,f,5,1.56
97.0,93.0,Private room in condominium,South of Market,t,30,60,89,f,2,1.35
99.0,219.0,Entire guest suite,Bernal Heights,t,14,29,45,f,1,4.26
100.0,62.0,Private room in house,Nob Hill,f,30,60,90,f,55,0.06
100.0,95.0,Entire apartment,Western Addition,t,21,25,55,f,4,0.25
97.0,110.0,Entire apartment,Western Addition,t,8,38,68,f,3,0.36
98.0,56.0,Private room in house,Visitacion Valley,t,19,49,79,t,3,2.81
99.0,72.0,Private room in house,Visitacion Valley,t,29,59,89,f,3,2.68
96.0,280.0,Entire house,Twin Peaks,f,0,0,0,f,1,0.84
100.0,149.0,Room in boutique hotel,Downtown/Civic Center,f,0,0,21,t,4,1.0
100.0,145.0,Private room in house,Noe Valley,t,0,0,0,f,2,0.08
100.0,99.0,Entire serviced apartment,Downtown/Civic Center,t,0,0,0,t,55,0.07
100.0,28.0,Shared room in house,North Beach,t,21,21,21,t,24,0.12
99.0,90.0,Private room in house,Potrero Hill,t,0,0,0,f,3,2.53
89.0,57.0,Room in serviced apartment,South of Market,f,1,1,1,t,13,1.41
77.0,57.0,Room in boutique hotel,South of Market,f,30,60,90,t,13,0.88
76.0,193.0,Room in hotel,South of Market,f,0,0,0,t,3,0.93
88.0,195.0,Room in hotel,South of Market,f,0,0,0,t,3,0.93
90.0,195.0,Room in hotel,South of Market,f,0,0,0,t,3,0.51
100.0,350.0,Entire loft,Mission,t,0,0,0,t,2,0.78
100.0,125.0,Private room in house,Bernal Heights,f,30,60,90,f,1,0.7
100.0,110.0,Entire apartment,Golden Gate Park,t,10,30,40,f,1,1.35
100.0,250.0,Entire condominium,South of Market,t,0,0,0,t,1,0.13
100.0,49.0,Private room in apartment,Outer Richmond,t,0,13,43,f,4,0.19
57.0,800.0,Room in boutique hotel,Nob Hill,f,0,8,38,t,8,0.5
85.0,800.0,Room in boutique hotel,Nob Hill,f,0,8,38,t,8,0.29
100.0,800.0,Room in boutique hotel,Nob Hill,f,0,8,38,t,8,0.07
20.0,800.0,Room in boutique hotel,Downtown/Civic Center,f,0,8,38,t,8,0.07
100.0,800.0,Room in boutique hotel,Nob Hill,f,0,8,38,t,8,0.07
84.0,159.0,Room in boutique hotel,Downtown/Civic Center,f,21,26,26,t,8,0.77
100.0,159.0,Room in boutique hotel,Downtown/Civic Center,f,22,27,27,t,8,0.27
100.0,169.0,Room in boutique hotel,Downtown/Civic Center,f,0,0,0,t,8,0.67
93.0,129.0,Room in boutique hotel,Downtown/Civic Center,f,22,27,27,t,8,0.5
100.0,129.0,Room in boutique hotel,Downtown/Civic Center,f,16,21,21,t,8,0.15
94.0,134.0,Room in boutique hotel,Downtown/Civic Center,f,22,27,27,t,8,2.07
96.0,134.0,Room in boutique hotel,Downtown/Civic Center,f,0,0,0,t,8,2.07
91.0,134.0,Room in boutique hotel,Downtown/Civic Center,f,22,27,27,t,8,8.78
83.0,45.0,Private room in house,Bayview,f,30,60,90,f,5,2.03
98.0,159.0,Entire apartment,Outer Sunset,t,28,58,88,t,2,5.02
100.0,400.0,Entire house,Bernal Heights,f,0,0,0,f,1,0.35
100.0,150.0,Entire condominium,Pacific Heights,t,27,57,87,f,1,0.29
100.0,4679.0,Entire house,Twin Peaks,f,29,59,89,f,4,0.47
97.0,70.0,Private room in house,Bernal Heights,t,30,60,90,f,1,0.38
96.0,89.0,Private room in house,Russian Hill,t,0,0,10,f,3,2.05
100.0,55.0,Private room in apartment,Mission,t,22,44,44,f,2,0.17
97.0,168.0,Entire apartment,Outer Richmond,t,0,0,0,f,1,1.38
99.0,66.0,Private room in apartment,Mission,t,25,55,85,t,4,2.23
99.0,96.0,Entire guest suite,Ocean View,t,12,41,71,f,1,1.94
100.0,330.0,Entire house,Glen Park,f,0,0,0,t,1,0.12
100.0,92.0,Entire apartment,Marina,f,8,38,67,f,1,0.18
20.0,250.0,Entire house,Outer Richmond,f,10,40,70,f,1,0.06
96.0,207.0,Entire condominium,South of Market,t,24,37,63,f,2,1.08
100.0,395.0,Private room in house,Noe Valley,f,30,60,90,f,4,0.12
100.0,259.0,Room in bed and breakfast,Western Addition,t,28,58,88,t,5,0.13
100.0,199.0,Room in bed and breakfast,Presidio Heights,t,4,18,48,t,5,0.1
100.0,69.0,Private room in apartment,Castro/Upper Market,t,29,59,89,f,2,0.13
100.0,27.0,Shared room in house,North Beach,t,30,51,51,t,24,0.17
100.0,507.0,Private room in house,Twin Peaks,f,30,60,90,f,4,0.08
100.0,132.0,Entire apartment,Western Addition,t,15,45,75,f,1,0.26
97.0,245.0,Private room in house,Haight Ashbury,t,30,60,90,f,1,0.88
100.0,160.0,Entire condominium,Mission,f,0,0,0,f,1,0.43
100.0,150.0,Entire apartment,Downtown/Civic Center,t,0,0,0,t,3,0.18
90.0,23.0,Shared room in house,North Beach,t,6,29,29,t,24,0.32
96.0,135.0,Private room in condominium,Noe Valley,f,29,59,88,f,1,0.3
95.0,260.0,Entire apartment,Mission,t,0,0,0,t,2,0.28
99.0,110.0,Entire house,Castro/Upper Market,t,17,34,58,f,1,8.85
100.0,48.0,Private room in apartment,Western Addition,f,8,8,8,t,4,0.52
100.0,90.0,Entire apartment,Outer Richmond,t,28,58,88,f,2,0.07
80.0,88.0,Entire apartment,Mission,f,29,59,89,f,146,0.07
100.0,65.0,Entire serviced apartment,Nob Hill,t,0,0,0,t,55,0.16
100.0,168.0,Room in hotel,Downtown/Civic Center,f,27,55,85,t,1,0.15
100.0,138.0,Entire condominium,North Beach,f,0,0,0,f,1,0.14
98.0,212.0,Entire apartment,Haight Ashbury,t,2,2,2,f,5,3.09
100.0,345.0,Entire apartment,Castro/Upper Market,f,25,52,82,f,1,0.29
60.0,103.0,Entire apartment,Mission,f,29,59,89,f,146,0.09
100.0,500.0,Entire house,Mission,f,0,0,0,f,1,0.12
90.0,28.0,Shared room in house,North Beach,t,0,1,1,t,24,0.13
100.0,85.0,Entire apartment,Downtown/Civic Center,f,0,0,0,f,146,0.08
80.0,83.0,Entire apartment,Downtown/Civic Center,f,30,60,90,f,146,0.06
100.0,100.0,Private room in house,Bernal Heights,t,0,0,0,f,5,0.16
100.0,125.0,Private room in house,Bernal Heights,f,0,8,38,f,1,0.6
99.0,118.0,Entire condominium,South of Market,t,30,60,90,f,1,0.88
88.0,700.0,Entire house,Outer Sunset,f,18,48,78,f,5,0.35
92.0,80.0,Private room in house,Bernal Heights,t,30,60,90,f,4,0.6
96.0,120.0,Private room in house,Bernal Heights,t,30,58,67,f,4,0.53
60.0,33.0,Shared room in house,Mission,f,22,22,22,f,55,0.24
100.0,171.0,Entire apartment,South of Market,f,0,0,17,t,175,0.08
100.0,95.0,Private room in house,Bernal Heights,t,30,60,90,f,4,0.26
97.0,205.0,Private room in guest suite,Inner Sunset,f,0,0,0,f,5,0.4
96.0,111.0,Entire house,Outer Sunset,t,26,48,48,t,2,4.21
100.0,115.0,Private room in condominium,Western Addition,t,0,0,0,t,2,0.77
100.0,117.0,Entire guest suite,Potrero Hill,t,0,6,6,f,1,0.17
100.0,135.0,Private room in house,Glen Park,f,30,60,89,f,1,0.43
100.0,99.0,Entire serviced apartment,Downtown/Civic Center,t,0,0,4,t,55,0.13
40.0,44.0,Private room in townhouse,Ocean View,f,30,60,90,f,15,0.07
100.0,39.0,Shared room in house,Ocean View,f,29,59,89,t,15,0.07
97.0,140.0,Entire guest suite,Noe Valley,f,15,33,62,t,1,1.16
100.0,150.0,Entire apartment,Pacific Heights,t,0,0,0,f,17,0.08
100.0,96.0,Private room in house,Outer Sunset,t,0,0,0,f,7,0.21
96.0,85.0,Private room in apartment,Noe Valley,f,0,0,0,t,1,0.35
90.0,45.0,Private room in house,Outer Mission,f,23,25,55,f,4,3.12
88.0,65.0,Private room in townhouse,Outer Mission,f,0,0,0,f,4,3.5
100.0,98.0,Private room in apartment,Haight Ashbury,t,0,0,0,f,1,1.49
80.0,350.0,Entire house,Parkside,f,13,32,62,f,1,0.1
80.0,30.0,Shared room in house,North Beach,t,22,22,22,t,24,0.13
92.0,30.0,Shared room in house,North Beach,t,1,1,1,t,24,0.34
100.0,27.0,Shared room in house,Russian Hill,t,22,22,22,t,24,0.42
93.0,350.0,Entire loft,South of Market,f,23,53,83,f,1,0.36
97.0,159.0,Entire condominium,Western Addition,t,0,0,22,t,1,0.47
100.0,65.0,Private room in house,Bayview,t,10,40,69,t,1,0.07
100.0,599.0,Entire condominium,Downtown/Civic Center,f,0,0,0,t,2,0.08
100.0,288.0,Entire apartment,Castro/Upper Market,t,0,0,0,f,1,0.72
100.0,75.0,Entire guest suite,Parkside,f,0,0,10,f,1,0.18
100.0,67.0,Private room in apartment,Castro/Upper Market,t,30,60,90,f,2,0.16
95.0,100.0,Entire apartment,North Beach,f,19,19,30,t,2,0.27
95.0,138.0,Entire condominium,Downtown/Civic Center,t,0,0,0,f,9,0.95
99.0,129.0,Entire house,Bernal Heights,t,0,0,0,f,1,1.42
